@timestamp,agent.name,agent.id,rule.id,rule.description,rule.level,rule.mitre.id,location,raw,severity,data.win.eventdata.commandLine
2025-12-29T20:57:25.080Z,wazuh-vm,0,52002,Apparmor DENIED,3,,/var/log/syslog,"{'predecoder': {'program_name': 'kernel', 'timestamp': '2025-12-29T21:57:23.469628+01:00'}, 'agent': {'name': 'wazuh-vm', 'id': '000'}, 'manager': {'name': 'wazuh-vm'}, 'data': {'extra_data': 'open', 'status': 'DENIED'}, 'rule': {'firedtimes': 165, 'mail': False, 'level': 3, 'description': 'Apparmor DENIED', 'groups': ['local', 'syslog', 'apparmor'], 'id': '52002'}, 'decoder': {'parent': 'kernel', 'name': 'kernel'}, 'full_log': '2025-12-29T21:57:23.469628+01:00 wazuh-vm kernel: audit: type=1400 audit(1767041843.468:331): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=4137 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1001 ouid=0', 'input': {'type': 'log'}, '@timestamp': '2025-12-29T20:57:25.080Z', 'location': '/var/log/syslog', 'id': '1767041845.8784146', 'timestamp': '2025-12-29T21:57:25.080+0100'}",low,
2025-12-29T20:57:25.080Z,wazuh-vm,0,52002,Apparmor DENIED,3,,/var/log/kern.log,"{'predecoder': {'program_name': 'kernel', 'timestamp': '2025-12-29T21:57:23.469628+01:00'}, 'agent': {'name': 'wazuh-vm', 'id': '000'}, 'manager': {'name': 'wazuh-vm'}, 'data': {'extra_data': 'open', 'status': 'DENIED'}, 'rule': {'firedtimes': 166, 'mail': False, 'level': 3, 'description': 'Apparmor DENIED', 'groups': ['local', 'syslog', 'apparmor'], 'id': '52002'}, 'decoder': {'parent': 'kernel', 'name': 'kernel'}, 'full_log': '2025-12-29T21:57:23.469628+01:00 wazuh-vm kernel: audit: type=1400 audit(1767041843.468:331): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=4137 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1001 ouid=0', 'input': {'type': 'log'}, '@timestamp': '2025-12-29T20:57:25.080Z', 'location': '/var/log/kern.log', 'id': '1767041845.8784575', 'timestamp': '2025-12-29T21:57:25.080+0100'}",low,
2025-12-29T20:57:27.237Z,Endpoint3-Win,1,60106,Windows logon success.,3,T1078,EventChannel,"{'agent': {'ip': '192.168.100.15', 'name': 'Endpoint3-Win', 'id': '001'}, 'manager': {'name': 'wazuh-vm'}, 'data': {'win': {'eventdata': {'subjectLogonId': '0x3e7', 'subjectDomainName': 'WORKGROUP', 'targetLinkedLogonId': '0x0', 'impersonationLevel': '%%1833', 'authenticationPackageName': 'Negotiate', 'targetLogonId': '0x3e7', 'logonProcessName': 'Advapi', 'logonGuid': '{00000000-0000-0000-0000-000000000000}', 'targetUserName': 'SYSTEM', 'keyLength': '0', 'elevatedToken': '%%1842', 'subjectUserSid': 'S-1-5-18', 'processId': '0x344', 'processName': 'C:\\\\Windows\\\\System32\\\\services.exe', 'targetDomainName': 'NT AUTHORITY', 'targetUserSid': 'S-1-5-18', 'virtualAccount': '%%1843', 'logonType': '5', 'subjectUserName': 'WINDOWSEND-C792$'}, 'system': {'eventID': '4624', 'keywords': '0x8020000000000000', 'providerGuid': '{54849625-5478-4994-a5ba-3e3b0328c30d}', 'level': '0', 'channel': 'Security', 'opcode': '0', 'message': '""An account was successfully logged on.\r\n\r\nSubject:\r\n\tSecurity ID:\t\tS-1-5-18\r\n\tAccount Name:\t\tWINDOWSEND-C792$\r\n\tAccount Domain:\t\tWORKGROUP\r\n\tLogon ID:\t\t0x3E7\r\n\r\nLogon Information:\r\n\tLogon Type:\t\t5\r\n\tRestricted Admin Mode:\t-\r\n\tRemote Credential Guard:\t-\r\n\tVirtual Account:\t\tNo\r\n\tElevated Token:\t\tYes\r\n\r\nImpersonation Level:\t\tImpersonation\r\n\r\nNew Logon:\r\n\tSecurity ID:\t\tS-1-5-18\r\n\tAccount Name:\t\tSYSTEM\r\n\tAccount Domain:\t\tNT AUTHORITY\r\n\tLogon ID:\t\t0x3E7\r\n\tLinked Logon ID:\t\t0x0\r\n\tNetwork Account Name:\t-\r\n\tNetwork Account Domain:\t-\r\n\tLogon GUID:\t\t{00000000-0000-0000-0000-000000000000}\r\n\r\nProcess Information:\r\n\tProcess ID:\t\t0x344\r\n\tProcess Name:\t\tC:\\Windows\\System32\\services.exe\r\n\r\nNetwork Information:\r\n\tWorkstation Name:\t-\r\n\tSource Network Address:\t-\r\n\tSource Port:\t\t-\r\n\r\nDetailed Authentication Information:\r\n\tLogon Process:\t\tAdvapi  \r\n\tAuthentication Package:\tNegotiate\r\n\tTransited Services:\t-\r\n\tPackage Name (NTLM only):\t-\r\n\tKey Length:\t\t0\r\n\r\nThis event is generated when a logon session is created. It is generated on the computer that was accessed.\r\n\r\nThe subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.\r\n\r\nThe logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).\r\n\r\nThe New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.\r\n\r\nThe network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.\r\n\r\nThe impersonation level field indicates the extent to which a process in the logon session can impersonate.\r\n\r\nThe authentication information fields provide detailed information about this specific logon request.\r\n\t- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.\r\n\t- Transited services indicate which intermediate services have participated in this logon request.\r\n\t- Package name indicates which sub-protocol was used among the NTLM protocols.\r\n\t- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""', 'version': '3', 'systemTime': '2025-12-29T20:57:25.4773609Z', 'eventRecordID': '40300', 'threadID': '916', 'computer': 'WindowsEnd-c7921449-8b62-4c4d-8a83-d9281ac0190b', 'task': '12544', 'processID': '856', 'severityValue': 'AUDIT_SUCCESS', 'providerName': 'Microsoft-Windows-Security-Auditing'}}}, 'rule': {'mail': False, 'level': 3, 'hipaa': ['164.312.b'], 'pci_dss': ['10.2.5'], 'tsc': ['CC6.8', 'CC7.2', 'CC7.3'], 'description': 'Windows logon success.', 'groups': ['windows', 'windows_security', 'authentication_success'], 'nist_800_53': ['AC.7', 'AU.14'], 'gdpr': ['IV_32.2'], 'firedtimes': 27, 'mitre': {'technique': ['Valid Accounts'], 'id': ['T1078'], 'tactic': ['Defense Evasion', 'Persistence', 'Privilege Escalation', 'Initial Access']}, 'id': '60106', 'gpg13': ['7.1', '7.2']}, 'decoder': {'name': 'windows_eventchannel'}, 'input': {'type': 'log'}, '@timestamp': '2025-12-29T20:57:27.237Z', 'location': 'EventChannel', 'id': '1767041847.8785006', 'timestamp': '2025-12-29T21:57:27.237+0100'}",low,
2025-12-29T20:57:29.084Z,wazuh-vm,0,52002,Apparmor DENIED,3,,/var/log/kern.log,"{'predecoder': {'program_name': 'kernel', 'timestamp': '2025-12-29T21:57:28.470603+01:00'}, 'agent': {'name': 'wazuh-vm', 'id': '000'}, 'manager': {'name': 'wazuh-vm'}, 'data': {'extra_data': 'open', 'status': 'DENIED'}, 'rule': {'firedtimes': 168, 'mail': False, 'level': 3, 'description': 'Apparmor DENIED', 'groups': ['local', 'syslog', 'apparmor'], 'id': '52002'}, 'decoder': {'parent': 'kernel', 'name': 'kernel'}, 'full_log': '2025-12-29T21:57:28.470603+01:00 wazuh-vm kernel: audit: type=1400 audit(1767041848.468:332): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=4137 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1001 ouid=0', 'input': {'type': 'log'}, '@timestamp': '2025-12-29T20:57:29.084Z', 'location': '/var/log/kern.log', 'id': '1767041849.8792881', 'timestamp': '2025-12-29T21:57:29.084+0100'}",low,
2025-12-29T20:57:29.084Z,wazuh-vm,0,52002,Apparmor DENIED,3,,/var/log/syslog,"{'predecoder': {'program_name': 'kernel', 'timestamp': '2025-12-29T21:57:28.470603+01:00'}, 'agent': {'name': 'wazuh-vm', 'id': '000'}, 'manager': {'name': 'wazuh-vm'}, 'data': {'extra_data': 'open', 'status': 'DENIED'}, 'rule': {'firedtimes': 167, 'mail': False, 'level': 3, 'description': 'Apparmor DENIED', 'groups': ['local', 'syslog', 'apparmor'], 'id': '52002'}, 'decoder': {'parent': 'kernel', 'name': 'kernel'}, 'full_log': '2025-12-29T21:57:28.470603+01:00 wazuh-vm kernel: audit: type=1400 audit(1767041848.468:332): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=4137 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1001 ouid=0', 'input': {'type': 'log'}, '@timestamp': '2025-12-29T20:57:29.084Z', 'location': '/var/log/syslog', 'id': '1767041849.8792452', 'timestamp': '2025-12-29T21:57:29.084+0100'}",low,
2025-12-29T20:57:29.784Z,Endpoint3-Win,1,60106,Windows logon success.,3,T1078,EventChannel,"{'agent': {'ip': '192.168.100.15', 'name': 'Endpoint3-Win', 'id': '001'}, 'manager': {'name': 'wazuh-vm'}, 'data': {'win': {'eventdata': {'subjectLogonId': '0x3e7', 'subjectDomainName': 'WORKGROUP', 'targetLinkedLogonId': '0x0', 'impersonationLevel': '%%1833', 'authenticationPackageName': 'Negotiate', 'targetLogonId': '0x3e7', 'logonProcessName': 'Advapi', 'logonGuid': '{00000000-0000-0000-0000-000000000000}', 'targetUserName': 'SYSTEM', 'keyLength': '0', 'elevatedToken': '%%1842', 'subjectUserSid': 'S-1-5-18', 'processId': '0x344', 'processName': 'C:\\\\Windows\\\\System32\\\\services.exe', 'targetDomainName': 'NT AUTHORITY', 'targetUserSid': 'S-1-5-18', 'virtualAccount': '%%1843', 'logonType': '5', 'subjectUserName': 'WINDOWSEND-C792$'}, 'system': {'eventID': '4624', 'keywords': '0x8020000000000000', 'providerGuid': '{54849625-5478-4994-a5ba-3e3b0328c30d}', 'level': '0', 'channel': 'Security', 'opcode': '0', 'message': '""An account was successfully logged on.\r\n\r\nSubject:\r\n\tSecurity ID:\t\tS-1-5-18\r\n\tAccount Name:\t\tWINDOWSEND-C792$\r\n\tAccount Domain:\t\tWORKGROUP\r\n\tLogon ID:\t\t0x3E7\r\n\r\nLogon Information:\r\n\tLogon Type:\t\t5\r\n\tRestricted Admin Mode:\t-\r\n\tRemote Credential Guard:\t-\r\n\tVirtual Account:\t\tNo\r\n\tElevated Token:\t\tYes\r\n\r\nImpersonation Level:\t\tImpersonation\r\n\r\nNew Logon:\r\n\tSecurity ID:\t\tS-1-5-18\r\n\tAccount Name:\t\tSYSTEM\r\n\tAccount Domain:\t\tNT AUTHORITY\r\n\tLogon ID:\t\t0x3E7\r\n\tLinked Logon ID:\t\t0x0\r\n\tNetwork Account Name:\t-\r\n\tNetwork Account Domain:\t-\r\n\tLogon GUID:\t\t{00000000-0000-0000-0000-000000000000}\r\n\r\nProcess Information:\r\n\tProcess ID:\t\t0x344\r\n\tProcess Name:\t\tC:\\Windows\\System32\\services.exe\r\n\r\nNetwork Information:\r\n\tWorkstation Name:\t-\r\n\tSource Network Address:\t-\r\n\tSource Port:\t\t-\r\n\r\nDetailed Authentication Information:\r\n\tLogon Process:\t\tAdvapi  \r\n\tAuthentication Package:\tNegotiate\r\n\tTransited Services:\t-\r\n\tPackage Name (NTLM only):\t-\r\n\tKey Length:\t\t0\r\n\r\nThis event is generated when a logon session is created. It is generated on the computer that was accessed.\r\n\r\nThe subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.\r\n\r\nThe logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).\r\n\r\nThe New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.\r\n\r\nThe network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.\r\n\r\nThe impersonation level field indicates the extent to which a process in the logon session can impersonate.\r\n\r\nThe authentication information fields provide detailed information about this specific logon request.\r\n\t- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.\r\n\t- Transited services indicate which intermediate services have participated in this logon request.\r\n\t- Package name indicates which sub-protocol was used among the NTLM protocols.\r\n\t- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""', 'version': '3', 'systemTime': '2025-12-29T20:57:28.0252829Z', 'eventRecordID': '40302', 'threadID': '3096', 'computer': 'WindowsEnd-c7921449-8b62-4c4d-8a83-d9281ac0190b', 'task': '12544', 'processID': '856', 'severityValue': 'AUDIT_SUCCESS', 'providerName': 'Microsoft-Windows-Security-Auditing'}}}, 'rule': {'mail': False, 'level': 3, 'hipaa': ['164.312.b'], 'pci_dss': ['10.2.5'], 'tsc': ['CC6.8', 'CC7.2', 'CC7.3'], 'description': 'Windows logon success.', 'groups': ['windows', 'windows_security', 'authentication_success'], 'nist_800_53': ['AC.7', 'AU.14'], 'gdpr': ['IV_32.2'], 'firedtimes': 28, 'mitre': {'technique': ['Valid Accounts'], 'id': ['T1078'], 'tactic': ['Defense Evasion', 'Persistence', 'Privilege Escalation', 'Initial Access']}, 'id': '60106', 'gpg13': ['7.1', '7.2']}, 'decoder': {'name': 'windows_eventchannel'}, 'input': {'type': 'log'}, '@timestamp': '2025-12-29T20:57:29.784Z', 'location': 'EventChannel', 'id': '1767041849.8793312', 'timestamp': '2025-12-29T21:57:29.784+0100'}",low,
2025-12-29T20:57:31.868Z,Endpoint3-Win,1,92154,Process loaded taskschd.dll module. May be used to create delayed malware execution,4,T1053.005,EventChannel,"{'agent': {'ip': '192.168.100.15', 'name': 'Endpoint3-Win', 'id': '001'}, 'manager': {'name': 'wazuh-vm'}, 'data': {'win': {'eventdata': {'originalFileName': 'taskschd.dll', 'image': 'C:\\\\Windows\\\\UUS\\\\Packages\\\\Preview\\\\amd64\\\\MoUsoCoreWorker.exe', 'product': 'Microsoft® Windows® Operating System', 'signature': 'Microsoft Windows', 'imageLoaded': 'C:\\\\Windows\\\\System32\\\\taskschd.dll', 'description': 'Task Scheduler COM API', 'signed': 'true', 'signatureStatus': 'Valid', 'processGuid': '{411eefe4-eb36-6952-a101-000000001100}', 'processId': '1304', 'utcTime': '2025-12-29 20:57:30.120', 'hashes': 'SHA1=BF09E52372CF6663743A6FC58FCDB75D7551CD64,MD5=DF9E41FF2CF7430B4A29B24BB86AB7B0,SHA256=1E3292A4C58708CA4E3A73B82DB0E9CA4A2C1FC640526B9A14337A1A55A36AA7,IMPHASH=E61FD409CB21E6A6EBA2AFE59848CFC8', 'ruleName': 'technique_id=T1053,technique_name=Scheduled Task', 'company': 'Microsoft Corporation', 'fileVersion': '10.0.26100.5074 (WinBuild.160101.0800)', 'user': 'NT AUTHORITY\\\\SYSTEM'}, 'system': {'eventID': '7', 'keywords': '0x8000000000000000', 'providerGuid': '{5770385f-c22a-43e0-bf4c-06f5698ffbd9}', 'level': '4', 'channel': 'Microsoft-Windows-Sysmon/Operational', 'opcode': '0', 'message': '""Image loaded:\r\nRuleName: technique_id=T1053,technique_name=Scheduled Task\r\nUtcTime: 2025-12-29 20:57:30.120\r\nProcessGuid: {411eefe4-eb36-6952-a101-000000001100}\r\nProcessId: 1304\r\nImage: C:\\Windows\\UUS\\Packages\\Preview\\amd64\\MoUsoCoreWorker.exe\r\nImageLoaded: C:\\Windows\\System32\\taskschd.dll\r\nFileVersion: 10.0.26100.5074 (WinBuild.160101.0800)\r\nDescription: Task Scheduler COM API\r\nProduct: Microsoft® Windows® Operating System\r\nCompany: Microsoft Corporation\r\nOriginalFileName: taskschd.dll\r\nHashes: SHA1=BF09E52372CF6663743A6FC58FCDB75D7551CD64,MD5=DF9E41FF2CF7430B4A29B24BB86AB7B0,SHA256=1E3292A4C58708CA4E3A73B82DB0E9CA4A2C1FC640526B9A14337A1A55A36AA7,IMPHASH=E61FD409CB21E6A6EBA2AFE59848CFC8\r\nSigned: true\r\nSignature: Microsoft Windows\r\nSignatureStatus: Valid\r\nUser: NT AUTHORITY\\SYSTEM""', 'version': '3', 'systemTime': '2025-12-29T20:57:30.1244350Z', 'eventRecordID': '21208', 'threadID': '5004', 'computer': 'WindowsEnd-c7921449-8b62-4c4d-8a83-d9281ac0190b', 'task': '7', 'processID': '3884', 'severityValue': 'INFORMATION', 'providerName': 'Microsoft-Windows-Sysmon'}}}, 'rule': {'firedtimes': 21, 'mail': False, 'level': 4, 'description': 'Process loaded taskschd.dll module. May be used to create delayed malware execution', 'groups': ['sysmon', 'sysmon_eid7_detections', 'windows'], 'mitre': {'technique': ['Scheduled Task'], 'id': ['T1053.005'], 'tactic': ['Execution', 'Persistence', 'Privilege Escalation']}, 'id': '92154'}, 'decoder': {'name': 'windows_eventchannel'}, 'input': {'type': 'log'}, '@timestamp': '2025-12-29T20:57:31.868Z', 'location': 'EventChannel', 'id': '1767041851.8800760', 'timestamp': '2025-12-29T21:57:31.868+0100'}",medium,
2025-12-29T20:57:31.878Z,Endpoint3-Win,1,92154,Process loaded taskschd.dll module. May be used to create delayed malware execution,4,T1053.005,EventChannel,"{'agent': {'ip': '192.168.100.15', 'name': 'Endpoint3-Win', 'id': '001'}, 'manager': {'name': 'wazuh-vm'}, 'data': {'win': {'eventdata': {'originalFileName': 'taskschd.dll', 'image': 'C:\\\\Windows\\\\System32\\\\svchost.exe', 'product': 'Microsoft® Windows® Operating System', 'signature': 'Microsoft Windows', 'imageLoaded': 'C:\\\\Windows\\\\System32\\\\taskschd.dll', 'description': 'Task Scheduler COM API', 'signed': 'true', 'signatureStatus': 'Valid', 'processGuid': '{411eefe4-eb38-6952-a201-000000001100}', 'processId': '7224', 'utcTime': '2025-12-29 20:57:30.182', 'hashes': 'SHA1=BF09E52372CF6663743A6FC58FCDB75D7551CD64,MD5=DF9E41FF2CF7430B4A29B24BB86AB7B0,SHA256=1E3292A4C58708CA4E3A73B82DB0E9CA4A2C1FC640526B9A14337A1A55A36AA7,IMPHASH=E61FD409CB21E6A6EBA2AFE59848CFC8', 'ruleName': 'technique_id=T1053,technique_name=Scheduled Task', 'company': 'Microsoft Corporation', 'fileVersion': '10.0.26100.5074 (WinBuild.160101.0800)', 'user': 'NT AUTHORITY\\\\SYSTEM'}, 'system': {'eventID': '7', 'keywords': '0x8000000000000000', 'providerGuid': '{5770385f-c22a-43e0-bf4c-06f5698ffbd9}', 'level': '4', 'channel': 'Microsoft-Windows-Sysmon/Operational', 'opcode': '0', 'message': '""Image loaded:\r\nRuleName: technique_id=T1053,technique_name=Scheduled Task\r\nUtcTime: 2025-12-29 20:57:30.182\r\nProcessGuid: {411eefe4-eb38-6952-a201-000000001100}\r\nProcessId: 7224\r\nImage: C:\\Windows\\System32\\svchost.exe\r\nImageLoaded: C:\\Windows\\System32\\taskschd.dll\r\nFileVersion: 10.0.26100.5074 (WinBuild.160101.0800)\r\nDescription: Task Scheduler COM API\r\nProduct: Microsoft® Windows® Operating System\r\nCompany: Microsoft Corporation\r\nOriginalFileName: taskschd.dll\r\nHashes: SHA1=BF09E52372CF6663743A6FC58FCDB75D7551CD64,MD5=DF9E41FF2CF7430B4A29B24BB86AB7B0,SHA256=1E3292A4C58708CA4E3A73B82DB0E9CA4A2C1FC640526B9A14337A1A55A36AA7,IMPHASH=E61FD409CB21E6A6EBA2AFE59848CFC8\r\nSigned: true\r\nSignature: Microsoft Windows\r\nSignatureStatus: Valid\r\nUser: NT AUTHORITY\\SYSTEM""', 'version': '3', 'systemTime': '2025-12-29T20:57:30.1880367Z', 'eventRecordID': '21210', 'threadID': '5004', 'computer': 'WindowsEnd-c7921449-8b62-4c4d-8a83-d9281ac0190b', 'task': '7', 'processID': '3884', 'severityValue': 'INFORMATION', 'providerName': 'Microsoft-Windows-Sysmon'}}}, 'rule': {'firedtimes': 22, 'mail': False, 'level': 4, 'description': 'Process loaded taskschd.dll module. May be used to create delayed malware execution', 'groups': ['sysmon', 'sysmon_eid7_detections', 'windows'], 'mitre': {'technique': ['Scheduled Task'], 'id': ['T1053.005'], 'tactic': ['Execution', 'Persistence', 'Privilege Escalation']}, 'id': '92154'}, 'decoder': {'name': 'windows_eventchannel'}, 'input': {'type': 'log'}, '@timestamp': '2025-12-29T20:57:31.878Z', 'location': 'EventChannel', 'id': '1767041851.8805538', 'timestamp': '2025-12-29T21:57:31.878+0100'}",medium,
2025-12-29T20:57:35.092Z,wazuh-vm,0,52002,Apparmor DENIED,3,,/var/log/syslog,"{'predecoder': {'program_name': 'kernel', 'timestamp': '2025-12-29T21:57:33.470621+01:00'}, 'agent': {'name': 'wazuh-vm', 'id': '000'}, 'manager': {'name': 'wazuh-vm'}, 'data': {'extra_data': 'open', 'status': 'DENIED'}, 'rule': {'firedtimes': 169, 'mail': False, 'level': 3, 'description': 'Apparmor DENIED', 'groups': ['local', 'syslog', 'apparmor'], 'id': '52002'}, 'decoder': {'parent': 'kernel', 'name': 'kernel'}, 'full_log': '2025-12-29T21:57:33.470621+01:00 wazuh-vm kernel: audit: type=1400 audit(1767041853.468:333): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=4137 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1001 ouid=0', 'input': {'type': 'log'}, '@timestamp': '2025-12-29T20:57:35.092Z', 'location': '/var/log/syslog', 'id': '1767041855.8810197', 'timestamp': '2025-12-29T21:57:35.092+0100'}",low,
2025-12-29T20:57:35.093Z,wazuh-vm,0,52002,Apparmor DENIED,3,,/var/log/kern.log,"{'predecoder': {'program_name': 'kernel', 'timestamp': '2025-12-29T21:57:33.470621+01:00'}, 'agent': {'name': 'wazuh-vm', 'id': '000'}, 'manager': {'name': 'wazuh-vm'}, 'data': {'extra_data': 'open', 'status': 'DENIED'}, 'rule': {'firedtimes': 170, 'mail': False, 'level': 3, 'description': 'Apparmor DENIED', 'groups': ['local', 'syslog', 'apparmor'], 'id': '52002'}, 'decoder': {'parent': 'kernel', 'name': 'kernel'}, 'full_log': '2025-12-29T21:57:33.470621+01:00 wazuh-vm kernel: audit: type=1400 audit(1767041853.468:333): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=4137 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1001 ouid=0', 'input': {'type': 'log'}, '@timestamp': '2025-12-29T20:57:35.093Z', 'location': '/var/log/kern.log', 'id': '1767041855.8810626', 'timestamp': '2025-12-29T21:57:35.093+0100'}",low,
2025-12-29T20:57:39.096Z,wazuh-vm,0,52002,Apparmor DENIED,3,,/var/log/syslog,"{'predecoder': {'program_name': 'kernel', 'timestamp': '2025-12-29T21:57:38.471622+01:00'}, 'agent': {'name': 'wazuh-vm', 'id': '000'}, 'manager': {'name': 'wazuh-vm'}, 'data': {'extra_data': 'open', 'status': 'DENIED'}, 'rule': {'firedtimes': 171, 'mail': False, 'level': 3, 'description': 'Apparmor DENIED', 'groups': ['local', 'syslog', 'apparmor'], 'id': '52002'}, 'decoder': {'parent': 'kernel', 'name': 'kernel'}, 'full_log': '2025-12-29T21:57:38.471622+01:00 wazuh-vm kernel: audit: type=1400 audit(1767041858.469:334): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=4137 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1001 ouid=0', 'input': {'type': 'log'}, '@timestamp': '2025-12-29T20:57:39.096Z', 'location': '/var/log/syslog', 'id': '1767041859.8811057', 'timestamp': '2025-12-29T21:57:39.096+0100'}",low,
2025-12-29T20:57:39.096Z,wazuh-vm,0,52002,Apparmor DENIED,3,,/var/log/kern.log,"{'predecoder': {'program_name': 'kernel', 'timestamp': '2025-12-29T21:57:38.471622+01:00'}, 'agent': {'name': 'wazuh-vm', 'id': '000'}, 'manager': {'name': 'wazuh-vm'}, 'data': {'extra_data': 'open', 'status': 'DENIED'}, 'rule': {'firedtimes': 172, 'mail': False, 'level': 3, 'description': 'Apparmor DENIED', 'groups': ['local', 'syslog', 'apparmor'], 'id': '52002'}, 'decoder': {'parent': 'kernel', 'name': 'kernel'}, 'full_log': '2025-12-29T21:57:38.471622+01:00 wazuh-vm kernel: audit: type=1400 audit(1767041858.469:334): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=4137 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1001 ouid=0', 'input': {'type': 'log'}, '@timestamp': '2025-12-29T20:57:39.096Z', 'location': '/var/log/kern.log', 'id': '1767041859.8811486', 'timestamp': '2025-12-29T21:57:39.096+0100'}",low,
